frase,glosa_predicha,glosa_real,eq?,accuracy-score
lego xokhothó lego xo bídá batsμhμ nι rι charo mähke drι'óbé,"[[['lego', 'stem'], 'cnj'], [['xo', 'stem'], ['kho', 'neg'], ['thó', 'ila'], 'unkwn'], [['lego', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bídá', 'stem'], 'obl'], [['ba', '3.icp'], ['tsμhμ', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['mähke', 'stem'], 'obl'], [['drι', '1.cnt'], [""'ó"", 'stem'], ['bé', 'dual.exc'], 'v']]","[[['lego', 'stem'], 'cnj'], [['xo', 'stem'], ['kho', 'neg'], ['thó', 'ila'], 'unkwn'], [['lego', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bídá', 'stem'], 'obl'], [['ba', '3.icp'], ['tsμhμ', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['mähke', 'stem'], 'obl'], [['drι', '1.cnt'], [""'ó"", 'stem'], ['bé', 'dual.exc'], 'v']]",True,1.0
nι rι ntsoyι este nι rι takwálá ni ngi tso k'ι charo,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['este', 'stem'], 'obl'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['takwálá', 'stem'], 'pascuala'], [['ni', 'stem'], 'obl'], [['ngi', 'stem'], 'obl'], [['tso', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['charo', 'stem'], 'obl']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['este', 'stem'], 'obl'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['takwálá', 'stem'], 'pascuala'], [['ni', 'stem'], 'obl'], [['ngi', 'stem'], 'obl'], [['tso', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['charo', 'stem'], 'obl']]",True,1.0
nι k'ι rι charo óra da'áhthó nι rι tákwáláta bikónúgó nι rι charo dankμxkí go'óbé,"[[['nι', 'stem'], 'dem'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['óra', 'stem'], 'obl'], [['da', '3.pot'], [""'áh"", 'stem'], ['thó', 'ila'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tákwáláta', 'stem'], 'pascuala'], [['bi', '3.cpl'], ['kó', 'stem'], ['núgó', '1.sg'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['da', '3.pot'], ['nkμxkí', 'stem'], 'v'], [['go', '1.pot'], [""'ó"", 'stem'], ['bé', 'dual.exc'], 'v']]","[[['nι', 'stem'], 'dem'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['óra', 'stem'], 'obl'], [['da', '3.pot'], [""'áh"", 'stem'], ['thó', 'ila'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tákwáláta', 'stem'], 'pascuala'], [['bi', '3.cpl'], ['kó', 'stem'], ['núgó', '1.sg'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['da', '3.pot'], ['nkμxkí', 'stem'], 'v'], [['go', '1.pot'], [""'ó"", 'stem'], ['bé', 'dual.exc'], 'v']]",True,1.0
xo má máhyι'wi bimáhmμ bimáhióníhμ má rι ngú,"[[['xo', 'stem'], 'cnj'], [['má', 'stem'], 'v'], [['má', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['bi', '3.cpl'], ['má', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v'], [['bi', '3.cpl'], ['má', 'ctrf'], ['hióní', 'stem'], ['hμ', 'pl'], 'v'], [['má', 'stem'], 'v'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl']]","[[['xo', 'stem'], 'cnj'], [['má', 'stem'], 'v'], [['má', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['bi', '3.cpl'], ['má', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v'], [['bi', '3.cpl'], ['má', 'ctrf'], ['hióní', 'stem'], ['hμ', 'pl'], 'v'], [['má', 'stem'], 'v'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl']]",True,1.0
despwés ya xo bimμphí pe xo diario diario bμ nchúi mitsμ k'ι rι charo mi'óbí k'ι rι mikwála,"[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['mμphí', 'stem'], 'v'], [['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['diario', 'stem'], 'obl'], [['diario', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['nchúi', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['tsμ', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""'óbí"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mikwála', 'stem'], 'pascuala']]","[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['mμphí', 'stem'], 'v'], [['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['diario', 'stem'], 'obl'], [['diario', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['nchúi', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['tsμ', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""'óbí"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mikwála', 'stem'], 'pascuala']]",True,1.0
pibimihtihμyι'wi xo bimμphík'úyι'wi,"[[['pi', 'it'], ['bi', '3.cpl'], ['mihti', 'stem'], ['hμ', 'pl'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['mμphí', 'stem'], [""k'ú"", 'loc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['pi', 'it'], ['bi', '3.cpl'], ['mihti', 'stem'], ['hμ', 'pl'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['mμphí', 'stem'], [""k'ú"", 'loc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
pe xo pibisígé bizít'ethó pibisígé bizít'ethó,"[[['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['pi', 'it'], ['bi', '3.cpl'], ['sígé', 'stem'], 'v'], [['bi', '3.cpl'], [""zít'e"", 'stem'], ['thó', 'ila'], 'v'], [['pi', 'it'], ['bi', '3.cpl'], ['sígé', 'stem'], 'v'], [['bi', '3.cpl'], [""zít'e"", 'stem'], ['thó', 'ila'], 'v']]","[[['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['pi', 'it'], ['bi', '3.cpl'], ['sígé', 'stem'], 'v'], [['bi', '3.cpl'], [""zít'e"", 'stem'], ['thó', 'ila'], 'v'], [['pi', 'it'], ['bi', '3.cpl'], ['sígé', 'stem'], 'v'], [['bi', '3.cpl'], [""zít'e"", 'stem'], ['thó', 'ila'], 'v']]",True,1.0
xiwμ gotsohhμ nι rι charo kha hín dazogíwi,"[[['xiwμ', 'stem'], 'cond'], [['go', '1.pot'], ['tsoh', 'stem'], ['hμ', 'pl'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['kha', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['da', '3.pot'], ['zogí', 'stem'], ['wi', 'prag'], 'v']]","[[['xiwμ', 'stem'], 'cond'], [['go', '1.pot'], ['tsoh', 'stem'], ['hμ', 'pl'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['kha', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['da', '3.pot'], ['zogí', 'stem'], ['wi', 'prag'], 'v']]",True,1.0
por eso hín díné go'óhkobéní binínyι'wi,"[[['por', 'stem'], 'obl'], [['eso', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['né', 'stem'], 'v'], [['go', '1.pot'], [""'ó"", 'stem'], ['h', 'lig'], ['ko', 'com'], ['bé', 'dual.exc'], ['ní', 'encl'], 'v'], [['bi', '3.cpl'], ['nín', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['por', 'stem'], 'obl'], [['eso', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['né', 'stem'], 'v'], [['go', '1.pot'], [""'ó"", 'stem'], ['h', 'lig'], ['ko', 'com'], ['bé', 'dual.exc'], ['ní', 'encl'], 'v'], [['bi', '3.cpl'], ['nín', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
este xo pimi'inanyι'wi xía 'á dazogígó nι rι charo,"[[['este', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['pi', 'it'], ['m', 'psd'], ['i', '3.icp'], [""'ina"", 'stem'], ['n', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['xía', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['da', '3.pot'], ['zogí', 'stem'], ['gó', '1.enf'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl']]","[[['este', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['pi', 'it'], ['m', 'psd'], ['i', '3.icp'], [""'ina"", 'stem'], ['n', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['xía', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['da', '3.pot'], ['zogí', 'stem'], ['gó', '1.enf'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl']]",True,1.0
kaxrιt'áhá mihtsú da'áhnι ni ngi núhnι,"[[['kax', 'por.que'], ['rι', '3.cnt'], ['t', 'lig'], [""'áhá"", 'stem'], 'v'], [['mihtsú', 'stem'], 'obl'], [['da', '3.pot'], [""'áh"", 'stem'], ['nι', 'dem'], 'v'], [['ni', 'stem'], 'obl'], [['ngi', 'stem'], 'obl'], [['nú', 'stem'], ['h', 'lig'], ['nι', 'dem'], 'v']]","[[['kax', 'por.que'], ['rι', '3.cnt'], ['t', 'lig'], [""'áhá"", 'stem'], 'v'], [['mihtsú', 'stem'], 'obl'], [['da', '3.pot'], [""'áh"", 'stem'], ['nι', 'dem'], 'v'], [['ni', 'stem'], 'obl'], [['ngi', 'stem'], 'obl'], [['nú', 'stem'], ['h', 'lig'], ['nι', 'dem'], 'v']]",True,1.0
ni ngi choni kha itsμ k'ι rι charo wa hína,"[[['ni', 'stem'], 'obl'], [['ngi', 'stem'], 'obl'], [['choni', 'stem'], 'v'], [['kha', 'stem'], 'conj'], [['i', '3.icp'], ['tsμ', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['wa', 'stem'], 'conj.adv'], [['hína', 'stem'], 'neg']]","[[['ni', 'stem'], 'obl'], [['ngi', 'stem'], 'obl'], [['choni', 'stem'], 'v'], [['kha', 'stem'], 'conj'], [['i', '3.icp'], ['tsμ', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['wa', 'stem'], 'conj.adv'], [['hína', 'stem'], 'neg']]",True,1.0
binimbíyι'wi konke itsμhμ konke tago tago'ínkyι'witakwálá nι rι charo ya ndμ bi'bohnι 'á goxthí,"[[['bi', '3.cpl'], ['nimbí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['konke', 'stem'], 'obl'], [['i', '3.icp'], ['tsμhμ', 'stem'], 'v'], [['konke', 'stem'], 'obl'], [['ta', 'stem'], ['go', '1.pot'], 'v'], [['ta', 'hasta'], ['go', '1.pot'], [""'ín"", 'stem'], ['k', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], ['takwálá', 'pascuala'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['ndμ', 'stem'], 'cnj'], [['bi', '3.cpl'], [""'bo"", 'stem'], ['h', 'lig'], ['nι', 'dem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['goxthí', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['nimbí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['konke', 'stem'], 'obl'], [['i', '3.icp'], ['tsμhμ', 'stem'], 'v'], [['konke', 'stem'], 'obl'], [['ta', 'stem'], ['go', '1.pot'], 'v'], [['ta', 'hasta'], ['go', '1.pot'], [""'ín"", 'stem'], ['k', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], ['takwálá', 'pascuala'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['ndμ', 'stem'], 'cnj'], [['bi', '3.cpl'], [""'bo"", 'stem'], ['h', 'lig'], ['nι', 'dem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['goxthí', 'stem'], 'obl']]",True,1.0
ya ndinuhú ndimá 'imbíyι'wi pe xo hín hanuhú,"[[['ya', 'stem'], 'cnj'], [['n', 'psd'], ['di', '3.icp.irr'], ['nuhú', 'stem'], 'v'], [['n', 'psd'], ['di', '3.icp.irr'], ['má', 'stem'], 'v'], [[""'imbí"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['ha', '3.irr'], ['nuhú', 'stem'], 'v']]","[[['ya', 'stem'], 'cnj'], [['n', 'psd'], ['di', '3.icp.irr'], ['nuhú', 'stem'], 'v'], [['n', 'psd'], ['di', '3.icp.irr'], ['má', 'stem'], 'v'], [[""'imbí"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['ha', '3.irr'], ['nuhú', 'stem'], 'v']]",True,1.0
mikhahpí lado k'ι rι charo pa hí miné ndi díniμxwi,"[[['m', 'psd'], ['i', '3.icp'], ['khahpí', 'stem'], 'v'], [['lado', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], 'v'], [['n', 'psd'], ['di', '3.icp.irr'], 'v'], [['dí', '1.icp'], ['niμx', 'stem'], ['wi', 'prag'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], ['khahpí', 'stem'], 'v'], [['lado', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], 'v'], [['n', 'psd'], ['di', '3.icp.irr'], 'v'], [['dí', '1.icp'], ['niμx', 'stem'], ['wi', 'prag'], 'v']]",True,1.0
despwés ya este xo garaxyι' k'ι rι ngú,"[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['ga', '3.pls'], ['rax', 'stem'], [""yι'"", 'lim'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl']]","[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['ga', '3.pls'], ['rax', 'stem'], [""yι'"", 'lim'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl']]",True,1.0
desde ganthεwi k'ι rι charo bídá biniμwi,"[[['desde', 'stem'], 'cnj'], [['ga', '3.pls'], ['nthε', 'stem'], ['wi', 'prag'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['bídá', 'stem'], 'obl'], [['bi', '3.cpl'], ['niμ', 'stem'], ['wi', 'prag'], 'v']]","[[['desde', 'stem'], 'cnj'], [['ga', '3.pls'], ['nthε', 'stem'], ['wi', 'prag'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['charo', 'stem'], 'obl'], [['bídá', 'stem'], 'obl'], [['bi', '3.cpl'], ['niμ', 'stem'], ['wi', 'prag'], 'v']]",True,1.0
despwés de garaxi rι górι ngú k'ι xo ná ndi nchúi xo binú binadúthó,"[[['despwés', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['ga', '3.pls'], ['raxi', 'stem'], 'v'], [['rι', 'det'], 'det'], [['gó', 'stem'], ['rι', 'det'], 'n'], [['ngú', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['xo', 'stem'], 'cnj'], [['ná', 'stem'], 'obl'], [['ndi', 'stem'], 'obl'], [['nchúi', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nú', 'stem'], 'v'], [['bi', '3.cpl'], ['na', 'spt'], ['dú', 'stem'], ['thó', 'ila'], 'v']]","[[['despwés', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['ga', '3.pls'], ['raxi', 'stem'], 'v'], [['rι', 'det'], 'det'], [['gó', 'stem'], ['rι', 'det'], 'n'], [['ngú', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['xo', 'stem'], 'cnj'], [['ná', 'stem'], 'obl'], [['ndi', 'stem'], 'obl'], [['nchúi', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nú', 'stem'], 'v'], [['bi', '3.cpl'], ['na', 'spt'], ['dú', 'stem'], ['thó', 'ila'], 'v']]",True,1.0
k'ι rι ntsoyι al mismo tiempo bidúwi yóhμ,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['al', 'stem'], 'obl'], [['mismo', 'stem'], 'obl'], [['tiempo', 'stem'], 'obl'], [['bi', '3.cpl'], ['dú', 'stem'], ['wi', 'prag'], 'v'], [['yó', 'stem'], ['hμ', 'pl'], 'unkwn']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['al', 'stem'], 'obl'], [['mismo', 'stem'], 'obl'], [['tiempo', 'stem'], 'obl'], [['bi', '3.cpl'], ['dú', 'stem'], ['wi', 'prag'], 'v'], [['yó', 'stem'], ['hμ', 'pl'], 'unkwn']]",True,1.0
nxohthó k'ι rι t'μyι'wi xo bigohíyι'wi xo léngu,"[[['n', 'psd'], ['xo', 'stem'], ['h', 'lig'], ['thó', 'ila'], 'unkwn'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'μ"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['gohí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['xo', 'stem'], 'cnj'], [['léngu', 'stem'], 'obl']]","[[['n', 'psd'], ['xo', 'stem'], ['h', 'lig'], ['thó', 'ila'], 'unkwn'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'μ"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['gohí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['xo', 'stem'], 'cnj'], [['léngu', 'stem'], 'obl']]",True,1.0
k'ι rι yι t'μ xo ya xo kamámbμnyι'wik'ι,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['yι', 'det.pl'], 'det'], [[""t'μ"", 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['ka', '3.pls'], ['má', 'ctrf'], ['mbμn', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['yι', 'det.pl'], 'det'], [[""t'μ"", 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['ka', '3.pls'], ['má', 'ctrf'], ['mbμn', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]",True,1.0
wμ gandúyι''á xo bipigähyι' k'ι rι mμiyι'wi,"[[['wμ', 'stem'], 'cnj'], [['ga', '3.pls'], ['ndú', 'stem'], [""yι'"", 'lim'], [""'á"", 'p.loc'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['pi', 'it'], ['gä', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mμi', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['wμ', 'stem'], 'cnj'], [['ga', '3.pls'], ['ndú', 'stem'], [""yι'"", 'lim'], [""'á"", 'p.loc'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['pi', 'it'], ['gä', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mμi', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1.0
este bμ gotahkí mächúní gohμtsé gohμxí kinse kwartíyo,"[[['este', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['go', '1.pot'], ['tahkí', 'stem'], 'v'], [['mä', '1.pss'], ['chúní', 'stem'], 'n'], [['go', '1.pot'], ['hμtsé', 'stem'], 'v'], [['go', '1.pot'], ['hμxí', 'stem'], 'v'], [['kinse', 'stem'], 'obl'], [['kwartíyo', 'stem'], 'obl']]","[[['este', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['go', '1.pot'], ['tahkí', 'stem'], 'v'], [['mä', '1.pss'], ['chúní', 'stem'], 'n'], [['go', '1.pot'], ['hμtsé', 'stem'], 'v'], [['go', '1.pot'], ['hμxí', 'stem'], 'v'], [['kinse', 'stem'], 'obl'], [['kwartíyo', 'stem'], 'obl']]",True,1.0
xo dídéhténι komo kwárto de ora drιtahkí,"[[['xo', 'stem'], 'cnj'], [['dí', '1.icp'], ['dé', 'stem'], ['h', 'lig'], ['té', 'que'], ['nι', 'dem'], 'v'], [['komo', 'stem'], 'obl'], [['kwárto', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['ora', 'stem'], 'obl'], [['drι', '1.cnt'], ['tahkí', 'stem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['dí', '1.icp'], ['dé', 'stem'], ['h', 'lig'], ['té', 'que'], ['nι', 'dem'], 'v'], [['komo', 'stem'], 'obl'], [['kwárto', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['ora', 'stem'], 'obl'], [['drι', '1.cnt'], ['tahkí', 'stem'], 'v']]",True,1.0
komo dírιché este gogwádi gotahkíι' gomápμhkí gehña go'éní,"[[['komo', 'stem'], 'obl'], [['dí', '1.icp'], ['rι', 'det'], ['ché', 'stem'], 'v'], [['este', 'stem'], 'obl'], [['go', '1.pot'], ['gwádi', 'stem'], 'v'], [['go', '1.pot'], ['tahkí', 'stem'], [""ι'"", 'lim'], 'v'], [['go', '1.pot'], ['má', 'ctrf'], ['pμhkí', 'stem'], 'v'], [['gehña', 'stem'], 'cnj'], [['go', '1.pot'], [""'éní"", 'stem'], 'v']]","[[['komo', 'stem'], 'obl'], [['dí', '1.icp'], ['rι', 'det'], ['ché', 'stem'], 'v'], [['este', 'stem'], 'obl'], [['go', '1.pot'], ['gwádi', 'stem'], 'v'], [['go', '1.pot'], ['tahkí', 'stem'], [""ι'"", 'lim'], 'v'], [['go', '1.pot'], ['má', 'ctrf'], ['pμhkí', 'stem'], 'v'], [['gehña', 'stem'], 'cnj'], [['go', '1.pot'], [""'éní"", 'stem'], 'v']]",True,1.0
gíhμxyι'wi komo ma kwárto de ora mähank'ι dantsμ,"[[['gí', '2.icp'], ['hμx', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['komo', 'stem'], 'obl'], [['ma', 'stem'], 'prt'], [['kwárto', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['ora', 'stem'], 'obl'], [[""mähank'ι"", 'stem'], 'obl'], [['da', '3.pot'], ['ntsμ', 'stem'], 'v']]","[[['gí', '2.icp'], ['hμx', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['komo', 'stem'], 'obl'], [['ma', 'stem'], 'prt'], [['kwárto', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['ora', 'stem'], 'obl'], [[""mähank'ι"", 'stem'], 'obl'], [['da', '3.pot'], ['ntsμ', 'stem'], 'v']]",True,1.0
este k'ι rι déhé díxitíbi komo beinte litrok'ι genk'ι rι kinse kwartíyo k'ι rι dethá,"[[['este', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['déhé', 'stem'], 'obl'], [['dí', '1.icp'], ['xití', 'stem'], ['bi', '3.obj'], 'v'], [['komo', 'stem'], 'obl'], [['beinte', 'stem'], 'obl'], [['litro', 'stem'], [""k'ι"", 'dem'], 'unkwn'], [['gen', 'gen'], [""k'ι"", 'dem'], 'unkwn'], [['rι', 'det'], 'det'], [['kinse', 'stem'], 'obl'], [['kwartíyo', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dethá', 'stem'], 'obl']]","[[['este', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['déhé', 'stem'], 'obl'], [['dí', '1.icp'], ['xití', 'stem'], ['bi', '3.obj'], 'v'], [['komo', 'stem'], 'obl'], [['beinte', 'stem'], 'obl'], [['litro', 'stem'], [""k'ι"", 'dem'], 'unkwn'], [['gen', 'gen'], [""k'ι"", 'dem'], 'unkwn'], [['rι', 'det'], 'det'], [['kinse', 'stem'], 'obl'], [['kwartíyo', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dethá', 'stem'], 'obl']]",True,1.0
