frase,glosa predicha,glosa real,eq?,accuracy-score,
léhchéró xo díhánt'íhé xo bibot'í ko rι tsiñúndá,"[[['léhchéró', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], [""hánt'í"", 'stem'], ['hé', 'pl.exc'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], [""bot'í"", 'stem'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['ñúndá', 'stem'], 'unkwn']]","[[['léhchéró', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], [""hánt'í"", 'stem'], ['hé', 'pl.exc'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], [""bot'í"", 'stem'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['ñúndá', 'stem'], 'unkwn']]",True,1,
damot'í ná mätsithähé,"[[['da', '3.pot'], [""mot'í"", 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['mä', '1.pss'], ['tsi', 'dim'], ['thä', 'stem'], ['hé', 'pl.exc'], 'n']]","[[['da', '3.pot'], [""mot'í"", 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['mä', '1.pss'], ['tsi', 'dim'], ['thä', 'stem'], ['hé', 'pl.exc'], 'n']]",True,1,
ya xo xayi mäkóséchá gok'μhkíhéyι'wi,"[[['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['xayi', 'stem'], 'obl'], [['mä', '1.pss'], ['kóséchá', 'stem'], 'n'], [['go', '1.pot'], [""k'μhkí"", 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['xayi', 'stem'], 'obl'], [['mä', '1.pss'], ['kóséchá', 'stem'], 'n'], [['go', '1.pot'], [""k'μhkí"", 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
pewi ohalá hín da'í rι tsé'ι',"[[['pe', 'stem'], ['wi', 'prag'], 'unkwn'], [['ohalá', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['da', '3.pot'], [""'í"", 'stem'], 'v'], [['rι', 'det'], 'det'], [[""tsé'"", 'stem'], [""ι'"", 'lim'], 'unkwn']]","[[['pe', 'stem'], ['wi', 'prag'], 'unkwn'], [['ohalá', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['da', '3.pot'], [""'í"", 'stem'], 'v'], [['rι', 'det'], 'det'], [[""tsé'"", 'stem'], [""ι'"", 'lim'], 'unkwn']]",True,1,
xo dítμmihé algo rι kóséchá ngú más khéyιwi,"[[['xo', 'stem'], 'cnj'], [['dí', '1.icp'], ['tμmi', 'stem'], ['hé', 'pl.exc'], 'v'], [['algo', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['kóséchá', 'stem'], 'obl'], [['ngú', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['khéyι', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['xo', 'stem'], 'cnj'], [['dí', '1.icp'], ['tμmi', 'stem'], ['hé', 'pl.exc'], 'v'], [['algo', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['kóséchá', 'stem'], 'obl'], [['ngú', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['khéyι', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1,
xμtμ bimáyóhthó 'á ngú rι bésíno,"[[['xμtμ', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'ctrf'], ['yóh', 'stem'], ['thó', 'ila'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['ngú', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['bésíno', 'stem'], 'obl']]","[[['xμtμ', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'ctrf'], ['yóh', 'stem'], ['thó', 'ila'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['ngú', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['bésíno', 'stem'], 'obl']]",True,1,
despwés ya biyóbí,"[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['bi', '3.cpl'], ['yóbí', 'stem'], 'v']]","[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['bi', '3.cpl'], ['yóbí', 'stem'], 'v']]",True,1,
bimáyι'wi,"[[['bi', '3.cpl'], ['má', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['bi', '3.cpl'], ['má', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
mbrιhúyι'wi,"[[['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['hú', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['hú', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
despwés este ngu ganú mbrιhúyι' bigí,"[[['despwés', 'stem'], 'obl'], [['este', 'stem'], 'obl'], [['ngu', 'stem'], 'cnj'], [['ga', '3.pls'], ['nú', 'stem'], 'v'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['hú', 'stem'], [""yι'"", 'lim'], 'v'], [['bi', '3.cpl'], ['gí', '1.obj'], 'v']]","[[['despwés', 'stem'], 'obl'], [['este', 'stem'], 'obl'], [['ngu', 'stem'], 'cnj'], [['ga', '3.pls'], ['nú', 'stem'], 'v'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['hú', 'stem'], [""yι'"", 'lim'], 'v'], [['bi', '3.cpl'], ['gí', '1.obj'], 'v']]",True,1,
despwés xo bindondoyι'wi bindondowi,"[[['despwés', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['ndondo', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['bi', '3.cpl'], ['ndondo', 'stem'], ['wi', 'prag'], 'v']]","[[['despwés', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['ndondo', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['bi', '3.cpl'], ['ndondo', 'stem'], ['wi', 'prag'], 'v']]",True,1,
despwés ya este binkhá komo las siete,"[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [['komo', 'stem'], 'obl'], [['las', 'stem'], 'obl'], [['siete', 'stem'], 'obl']]","[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [['komo', 'stem'], 'obl'], [['las', 'stem'], 'obl'], [['siete', 'stem'], 'obl']]",True,1,
despwés ya bindeyι'wi,"[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nde', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nde', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
bihióníyι'wi,"[[['bi', '3.cpl'], ['hióní', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['bi', '3.cpl'], ['hióní', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
bihninyι'wi,"[[['bi', '3.cpl'], ['hnin', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['bi', '3.cpl'], ['hnin', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
despwés xo bimáhmμ,"[[['despwés', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v']]","[[['despwés', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v']]",True,1,
bimáhióníhμwi,"[[['bi', '3.cpl'], ['má', 'ctrf'], ['hióní', 'stem'], ['hμ', 'pl'], ['wi', 'prag'], 'v']]","[[['bi', '3.cpl'], ['má', 'ctrf'], ['hióní', 'stem'], ['hμ', 'pl'], ['wi', 'prag'], 'v']]",True,1,
bimáhióníhμ,"[[['bi', '3.cpl'], ['má', 'ctrf'], ['hióní', 'stem'], ['hμ', 'pl'], 'v']]","[[['bi', '3.cpl'], ['má', 'ctrf'], ['hióní', 'stem'], ['hμ', 'pl'], 'v']]",True,1,
mbrιk'ángi xi mbrιbot'i k'ι rι 'wé',"[[['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], [""k'ángi"", 'stem'], 'v'], [['xi', 'stem'], 'cnj'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], [""bot'i"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'wé'"", 'stem'], 'obl']]","[[['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], [""k'ángi"", 'stem'], 'v'], [['xi', 'stem'], 'cnj'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], [""bot'i"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'wé'"", 'stem'], 'obl']]",True,1,
mbrιbíndo 'wé' k'ι,"[[['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['bíndo', 'stem'], 'v'], [[""'wé'"", 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem']]","[[['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['bíndo', 'stem'], 'v'], [[""'wé'"", 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem']]",True,1,
este tó'íhiyι'wi tóñó madé parsela,"[[['este', 'stem'], 'obl'], [['tó', '1.prf'], [""'íhi"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['tó', '1.prf'], ['ñó', 'stem'], 'v'], [['madé', 'stem'], 'obl'], [['parsela', 'stem'], 'obl']]","[[['este', 'stem'], 'obl'], [['tó', '1.prf'], [""'íhi"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['tó', '1.prf'], ['ñó', 'stem'], 'v'], [['madé', 'stem'], 'obl'], [['parsela', 'stem'], 'obl']]",True,1,
xo xayi minéyι'wi,"[[['xo', 'stem'], 'cnj'], [['xayi', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['xo', 'stem'], 'cnj'], [['xayi', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
nι rι ntsoyι este nι rι takwálá ni ngi tso k'ι charo,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['este', 'stem'], 'obl'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['takwálá', 'stem'], 'pascuala'], [['ni', 'stem'], 'obl'], [['ngi', 'stem'], 'obl'], [['tso', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['charo', 'stem'], 'obl']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['este', 'stem'], 'obl'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['takwálá', 'stem'], 'pascuala'], [['ni', 'stem'], 'obl'], [['ngi', 'stem'], 'obl'], [['tso', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['charo', 'stem'], 'obl']]",True,1,
xo dazo'wi,"[[['xo', 'stem'], 'cnj'], [['da', '3.pot'], [""zo'"", 'stem'], ['wi', 'prag'], 'v']]","[[['xo', 'stem'], 'cnj'], [['da', '3.pot'], [""zo'"", 'stem'], ['wi', 'prag'], 'v']]",True,1,
xo má máhyι'wi bimáhmμ bimáhióníhμ má rι ngú,"[[['xo', 'stem'], 'cnj'], [['má', 'stem'], 'v'], [['má', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['bi', '3.cpl'], ['má', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v'], [['bi', '3.cpl'], ['má', 'ctrf'], ['hióní', 'stem'], ['hμ', 'pl'], 'v'], [['má', 'stem'], 'v'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl']]","[[['xo', 'stem'], 'cnj'], [['má', 'stem'], 'v'], [['má', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['bi', '3.cpl'], ['má', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v'], [['bi', '3.cpl'], ['má', 'ctrf'], ['hióní', 'stem'], ['hμ', 'pl'], 'v'], [['má', 'stem'], 'v'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl']]",True,1,
pibimihtihμyι'wi xo bimμphík'úyι'wi,"[[['pi', 'it'], ['bi', '3.cpl'], ['mihti', 'stem'], ['hμ', 'pl'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['mμphí', 'stem'], [""k'ú"", 'loc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['pi', 'it'], ['bi', '3.cpl'], ['mihti', 'stem'], ['hμ', 'pl'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['mμphí', 'stem'], [""k'ú"", 'loc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
pe xo pibisígé bizít'ethó pibisígé bizít'ethó,"[[['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['pi', 'it'], ['bi', '3.cpl'], ['sígé', 'stem'], 'v'], [['bi', '3.cpl'], [""zít'e"", 'stem'], ['thó', 'ila'], 'v'], [['pi', 'it'], ['bi', '3.cpl'], ['sígé', 'stem'], 'v'], [['bi', '3.cpl'], [""zít'e"", 'stem'], ['thó', 'ila'], 'v']]","[[['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['pi', 'it'], ['bi', '3.cpl'], ['sígé', 'stem'], 'v'], [['bi', '3.cpl'], [""zít'e"", 'stem'], ['thó', 'ila'], 'v'], [['pi', 'it'], ['bi', '3.cpl'], ['sígé', 'stem'], 'v'], [['bi', '3.cpl'], [""zít'e"", 'stem'], ['thó', 'ila'], 'v']]",True,1,
xo este mitsúyι'wi mitsúyι'wi,"[[['xo', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['tsú', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['tsú', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['xo', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['tsú', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['tsú', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
bídá ikμxki,"[[['bídá', 'stem'], 'obl'], [['i', '3.icp'], ['kμxki', 'stem'], 'v']]","[[['bídá', 'stem'], 'obl'], [['i', '3.icp'], ['kμxki', 'stem'], 'v']]",True,1,
de dí'óbé bμ nchúi,"[[['de', 'stem'], 'obl'], [['dí', '1.icp'], [""'ó"", 'stem'], ['bé', 'dual.exc'], 'v'], [['bμ', 'stem'], 'cnj'], [['nchúi', 'stem'], 'obl']]","[[['de', 'stem'], 'obl'], [['dí', '1.icp'], [""'ó"", 'stem'], ['bé', 'dual.exc'], 'v'], [['bμ', 'stem'], 'cnj'], [['nchúi', 'stem'], 'obl']]",True,1,
hμntsé bμ nchúi dí'óbé,"[[['hμntsé', 'stem'], 'nada.más'], [['bμ', 'stem'], 'cnj'], [['nchúi', 'stem'], 'obl'], [['dí', '1.icp'], [""'ó"", 'stem'], ['bé', 'dual.exc'], 'v']]","[[['hμntsé', 'stem'], 'nada.más'], [['bμ', 'stem'], 'cnj'], [['nchúi', 'stem'], 'obl'], [['dí', '1.icp'], [""'ó"", 'stem'], ['bé', 'dual.exc'], 'v']]",True,1,
xo pa miténi miténi,"[[['xo', 'stem'], 'cnj'], [['pa', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['téni', 'stem'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['téni', 'stem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['pa', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['téni', 'stem'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['téni', 'stem'], 'v']]",True,1,
bipindμté k'ι rι mμi,"[[['bi', '3.cpl'], ['pi', 'it'], ['ndμ', 'muy'], ['té', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mμi', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['pi', 'it'], ['ndμ', 'muy'], ['té', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mμi', 'stem'], 'obl']]",True,1,
pá xo mba'é komo 'rεt'á khéyι,"[[['pá', 'stem'], 'prt'], [['xo', 'stem'], 'cnj'], [['mba', '3.imp'], [""'é"", 'stem'], 'v'], [['komo', 'stem'], 'obl'], [[""'rεt'á"", 'stem'], 'obl'], [['khéyι', 'stem'], 'obl']]","[[['pá', 'stem'], 'prt'], [['xo', 'stem'], 'cnj'], [['mba', '3.imp'], [""'é"", 'stem'], 'v'], [['komo', 'stem'], 'obl'], [[""'rεt'á"", 'stem'], 'obl'], [['khéyι', 'stem'], 'obl']]",True,1,
xo hí mbrιniμyι'wi,"[[['xo', 'stem'], 'cnj'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['niμ', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['xo', 'stem'], 'cnj'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['niμ', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
este bμ gotahkí mächúní gohμtsé gohμxí kinse kwartíyo,"[[['este', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['go', '1.pot'], ['tahkí', 'stem'], 'v'], [['mä', '1.pss'], ['chúní', 'stem'], 'n'], [['go', '1.pot'], ['hμtsé', 'stem'], 'v'], [['go', '1.pot'], ['hμxí', 'stem'], 'v'], [['kinse', 'stem'], 'obl'], [['kwartíyo', 'stem'], 'obl']]","[[['este', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['go', '1.pot'], ['tahkí', 'stem'], 'v'], [['mä', '1.pss'], ['chúní', 'stem'], 'n'], [['go', '1.pot'], ['hμtsé', 'stem'], 'v'], [['go', '1.pot'], ['hμxí', 'stem'], 'v'], [['kinse', 'stem'], 'obl'], [['kwartíyo', 'stem'], 'obl']]",True,1,
komo dírιché este gogwádi gotahkíι' gomápμhkí gehña go'éní,"[[['komo', 'stem'], 'obl'], [['dí', '1.icp'], ['rι', 'det'], ['ché', 'stem'], 'v'], [['este', 'stem'], 'obl'], [['go', '1.pot'], ['gwádi', 'stem'], 'v'], [['go', '1.pot'], ['tahkí', 'stem'], [""ι'"", 'lim'], 'v'], [['go', '1.pot'], ['má', 'ctrf'], ['pμhkí', 'stem'], 'v'], [['gehña', 'stem'], 'cnj'], [['go', '1.pot'], [""'éní"", 'stem'], 'v']]","[[['komo', 'stem'], 'obl'], [['dí', '1.icp'], ['rι', 'det'], ['ché', 'stem'], 'v'], [['este', 'stem'], 'obl'], [['go', '1.pot'], ['gwádi', 'stem'], 'v'], [['go', '1.pot'], ['tahkí', 'stem'], [""ι'"", 'lim'], 'v'], [['go', '1.pot'], ['má', 'ctrf'], ['pμhkí', 'stem'], 'v'], [['gehña', 'stem'], 'cnj'], [['go', '1.pot'], [""'éní"", 'stem'], 'v']]",True,1,
este dadäyι' xo gomákätiyι'wi,"[[['este', 'stem'], 'obl'], [['da', '3.pot'], ['dä', 'stem'], [""yι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], ['má', 'ctrf'], ['käti', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['este', 'stem'], 'obl'], [['da', '3.pot'], ['dä', 'stem'], [""yι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], ['má', 'ctrf'], ['käti', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
mákäti mulínúwi,"[[['má', 'ctrf'], ['käti', 'stem'], 'v'], [['mulínú', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['má', 'ctrf'], ['käti', 'stem'], 'v'], [['mulínú', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1,
k'ι rι ñú kilo ya xo dahiot'í dose yι khäní,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ñú', 'stem'], 'obl'], [['kilo', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], [""hiot'í"", 'stem'], 'v'], [['dose', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ñú', 'stem'], 'obl'], [['kilo', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], [""hiot'í"", 'stem'], 'v'], [['dose', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl']]",True,1,
binkhánιyι'wi,"[[['bi', '3.cpl'], ['nkhá', 'stem'], ['nι', 'dem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['bi', '3.cpl'], ['nkhá', 'stem'], ['nι', 'dem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
bisígé bikhá k'ι rι chíste,"[[['bi', '3.cpl'], ['sígé', 'stem'], 'v'], [['bi', '3.cpl'], ['khá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['chíste', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['sígé', 'stem'], 'v'], [['bi', '3.cpl'], ['khá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['chíste', 'stem'], 'obl']]",True,1,
despwés gahiánt'í k'ι rι búro bo'íhiι' xo bibiñμtik'ú k'ι rι mμi k'ι rι búroyι'wi,"[[['despwés', 'stem'], 'obl'], [['ga', '3.pls'], [""hiánt'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['búro', 'stem'], 'obl'], [['bo', '3.cpl'], [""'íhi"", 'stem'], [""ι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['bi', '3.cpl'], ['ñμti', 'stem'], [""k'ú"", 'loc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mμi', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['búro', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['despwés', 'stem'], 'obl'], [['ga', '3.pls'], [""hiánt'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['búro', 'stem'], 'obl'], [['bo', '3.cpl'], [""'íhi"", 'stem'], [""ι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['bi', '3.cpl'], ['ñμti', 'stem'], [""k'ú"", 'loc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mμi', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['búro', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1,
digehña xo bimá bimázμhyι'winι,"[[['di', 'prt'], ['gehña', 'mod'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'stem'], 'v'], [['bi', '3.cpl'], ['má', 'ctrf'], ['zμ', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'v']]","[[['di', 'prt'], ['gehña', 'mod'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'stem'], 'v'], [['bi', '3.cpl'], ['má', 'ctrf'], ['zμ', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'v']]",True,1,
entonses despwésyι',"[[['entonses', 'stem'], 'obl'], [['despwés', 'stem'], [""yι'"", 'lim'], 'unkwn']]","[[['entonses', 'stem'], 'obl'], [['despwés', 'stem'], [""yι'"", 'lim'], 'unkwn']]",True,1,
despwés bo'íhiyι'wi,"[[['despwés', 'stem'], 'obl'], [['bo', '3.cpl'], [""'íhi"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['despwés', 'stem'], 'obl'], [['bo', '3.cpl'], [""'íhi"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
bidεxiι'wi,"[[['bi', '3.cpl'], ['dεxi', 'stem'], [""ι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['bi', '3.cpl'], ['dεxi', 'stem'], [""ι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
mitεxiι'wi,"[[['m', 'psd'], ['i', '3.icp'], ['tεxi', 'stem'], [""ι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], ['tεxi', 'stem'], [""ι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
mi'ínibiyι'wi,"[[['m', 'psd'], ['i', '3.icp'], [""'íni"", 'stem'], ['bi', '3.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], [""'íni"", 'stem'], ['bi', '3.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
mi'ínibiyι'wi,"[[['m', 'psd'], ['i', '3.icp'], [""'íni"", 'stem'], ['bi', '3.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], [""'íni"", 'stem'], ['bi', '3.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
este xo binkhák'ú,"[[['este', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]","[[['este', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]",True,1,
