frase,glosa predicha,glosa real,eq?,accuracy-score
hä pe híngi gustagí k'ι rimándádóhμ,"[[['hä', 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['híngi', 'stem'], 'neg'], [['gusta', 'stem'], ['gí', '2.icp'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['ri', '2.pss'], ['mándádó', 'stem'], ['hμ', 'pl'], 'n']]","[[['hä', 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['híngi', 'stem'], 'neg'], [['gusta', 'stem'], ['gí', '1.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['ri', '2.pss'], ['mándádó', 'stem'], ['hμ', 'pl'], 'n']]",False,0.9333333333333333
díné más más,"[[['dí', '1.icp'], ['né', 'stem'], 'v'], [['más', 'stem'], 'obl'], [['más', 'stem'], 'obl']]","[[['dí', '1.icp'], ['né', 'stem'], 'v'], [['más', 'stem'], 'obl'], [['más', 'stem'], 'obl']]",True,1.0
díné gípεhmμ,"[[['dí', '1.icp'], ['né', 'stem'], 'v'], [['gí', '2.icp'], ['pε', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v']]","[[['dí', '1.icp'], ['né', 'stem'], 'v'], [['gí', '2.icp'], ['pε', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v']]",True,1.0
hin díné chithó gípεhmμ porke k'ι chithó hin díkonformágó,"[[['hin', 'stem'], 'neg'], [['dí', '1.icp'], ['né', 'stem'], 'v'], [['chi', 'stem'], ['thó', 'ila'], 'unkwn'], [['gí', '2.icp'], ['pε', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v'], [['porke', 'stem'], 'cnj'], [[""k'ι"", 'stem'], 'dem'], [['chi', 'stem'], ['thó', 'ila'], 'unkwn'], [['hin', 'stem'], 'neg'], [['dí', '1.icp'], ['konf', 'stem'], ['ormágó', 'stem'], 'v']]","[[['hin', 'stem'], 'neg'], [['dí', '1.icp'], ['né', 'stem'], 'v'], [['chi', 'dim'], ['thó', 'ila'], 'unkwn'], [['gí', '2.icp'], ['pε', 'stem'], ['h', 'lig'], ['mμ', 'pl'], 'v'], [['porke', 'stem'], 'cnj'], [[""k'ι"", 'stem'], 'dem'], [['chi', 'dim'], ['thó', 'ila'], 'unkwn'], [['hin', 'stem'], 'neg'], [['dí', '1.icp'], ['konformá', 'stem'], ['gó', '1.enf'], 'v']]",False,0.8163265306122449
k'ι xo daníngíhéyι'wi,"[[[""k'ι"", 'stem'], 'dem'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['nín', 'stem'], ['gí', '1.obj'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['nín', 'stem'], ['gí', '1.obj'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
xo xo dañá rι zá damεhgíhéwi,"[[['xo', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['ñá', 'stem'], 'v'], [['rι', 'det'], 'det'], [['zá', 'stem'], 'obl'], [['da', '3.pot'], ['mε', 'stem'], ['h', 'lig'], ['gí', '1.obj'], ['hé', 'pl.exc'], ['wi', 'prag'], 'v']]","[[['xo', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['ñá', 'stem'], 'v'], [['rι', 'det'], 'det'], [['zá', 'stem'], 'obl'], [['da', '3.pot'], ['mε', 'stem'], ['h', 'lig'], ['gí', '1.obj'], ['hé', 'pl.exc'], ['wi', 'prag'], 'v']]",True,1.0
daguhmarigíyι'wi,"[[['da', '3.pot'], ['guhmari', 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['da', '3.pot'], ['guhmari', 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
daphóngigíyι'wi,"[[['da', '3.pot'], ['phóngi', 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['da', '3.pot'], ['phóngi', 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
ya hí miné di'wíhgíwi,"[[['ya', 'stem'], 'cnj'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], 'v'], [['di', '3.icp.irr'], [""'wí"", 'stem'], ['h', 'lig'], ['gí', '1.obj'], ['wi', 'prag'], 'v']]","[[['ya', 'stem'], 'cnj'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], 'v'], [['di', '3.icp.irr'], [""'wí"", 'stem'], ['h', 'lig'], ['gí', '1.obj'], ['wi', 'prag'], 'v']]",True,1.0
mbrιtí i tanto hí mbrιtí i tanto phuísió gothó por gothó k'ι rι modo minkhák'ú,"[[['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['tí', 'stem'], 'v'], [['i', '3.icp'], 'cnj'], [['tanto', 'stem'], 'obl'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['tí', 'stem'], 'v'], [['i', '3.icp'], 'cnj'], [['tanto', 'stem'], 'obl'], [['phuísió', 'stem'], 'obl'], [['go', '1.pot'], ['thó', 'stem'], 'obl'], [['por', 'stem'], 'obl'], [['go', '1.pot'], ['thó', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'n'], [['modo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]","[[['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['tí', 'stem'], 'v'], [['i', 'stem'], 'cnj'], [['tanto', 'stem'], 'obl'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['tí', 'stem'], 'v'], [['i', 'stem'], 'cnj'], [['tanto', 'stem'], 'obl'], [['phuísió', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [['por', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', '3.pss'], 'n'], [['modo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]",False,0.84375
tónses despwés ya xo nugó ya dánúhk'ι triste mehór gomí gonzoni,"[[['tó', '1.prf'], ['nses', 'stem'], 'obl'], [['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['nugó', 'stem'], 'cnj'], [['ya', 'stem'], 'cnj'], [['dá', '1.icp'], [""núhk'ι"", 'stem'], 'v'], [['triste', 'stem'], 'obl'], [['mehór', 'stem'], 'obl'], [['go', '1.pot'], ['mí', 'stem'], 'v'], [['go', '1.pot'], ['nzoni', 'stem'], 'v']]","[[['tónses', 'stem'], 'obl'], [['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['nugó', 'stem'], 'cnj'], [['ya', 'stem'], 'cnj'], [['dá', '1.icp'], ['nú', 'stem'], ['h', 'lig'], [""k'ι"", 'dem'], 'v'], [['triste', 'stem'], 'obl'], [['mehór', 'stem'], 'obl'], [['go', '1.pot'], ['mí', 'stem'], 'v'], [['go', '1.pot'], ['nzoni', 'stem'], 'v']]",False,0.8679245283018868
gochix k'ι mändäni,"[[['go', '1.pot'], ['chix', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['ndäni', 'stem'], 'n']]","[[['go', '1.pot'], ['chix', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['ndäni', 'stem'], 'n']]",True,1.0
xo gomáñóbék'ú,"[[['xo', 'stem'], 'cnj'], [['go', '1.pot'], ['má', 'ctrf'], ['ñó', 'stem'], ['bé', 'dual.exc'], [""k'ú"", 'loc'], 'v']]","[[['xo', 'stem'], 'cnj'], [['go', '1.pot'], ['má', 'ctrf'], ['ñó', 'stem'], ['bé', 'dual.exc'], [""k'ú"", 'loc'], 'v']]",True,1.0
gomágot'íbék'ú ta tsi bμ ndéyι',"[[['go', '1.pot'], ['má', 'ctrf'], [""got'í"", 'stem'], ['bé', 'dual.exc'], [""k'ú"", 'loc'], 'v'], [['ta', 'mod'], 'cnj'], [['tsi', 'dim'], 'dim'], [['bμ', 'stem'], 'cnj'], [['ndé', 'stem'], [""yι'"", 'lim'], 'unkwn']]","[[['go', '1.pot'], ['má', 'ctrf'], [""got'í"", 'stem'], ['bé', 'dual.exc'], [""k'ú"", 'loc'], 'v'], [['ta', 'stem'], 'cnj'], [['tsi', 'stem'], 'dim'], [['bμ', 'stem'], 'cnj'], [['ndé', 'stem'], [""yι'"", 'lim'], 'unkwn']]",False,0.8148148148148148
xo núnka mi'bμi k'ι rι paz mängú,"[[['xo', 'stem'], 'cnj'], [['núnka', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""'bμi"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['paz', 'stem'], 'obl'], [['mä', '1.pss'], ['ngú', 'stem'], 'n']]","[[['xo', 'stem'], 'cnj'], [['núnka', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""'bμi"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['paz', 'stem'], 'obl'], [['mä', '1.pss'], ['ngú', 'stem'], 'n']]",True,1.0
siempre k'ι rι tú ndímákháhé,"[[['siempre', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tú', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['khá', 'stem'], ['hé', 'pl.exc'], 'v']]","[[['siempre', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tú', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['khá', 'stem'], ['hé', 'pl.exc'], 'v']]",True,1.0
k'ι rι pélea ndímákháhé mängúhé,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['pélea', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['khá', 'stem'], ['hé', 'pl.exc'], 'v'], [['mängú', 'stem'], ['hé', 'pl.exc'], 'n']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['pélea', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['khá', 'stem'], ['hé', 'pl.exc'], 'v'], [['mä', '1.pss'], ['ngú', 'stem'], ['hé', 'pl.exc'], 'n']]",False,0.8888888888888888
núnka ndímá'bμiphé k'ι ta gústo,"[[['núnka', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], [""'bμi"", 'stem'], ['phé', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['ta', 'stem'], 'cnj'], [['gústo', 'stem'], 'obl']]","[[['núnka', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], [""'bμi"", 'stem'], ['p', 'lig'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['ta', 'stem'], 'cnj'], [['gústo', 'stem'], 'obl']]",False,0.8888888888888888
ná ngó gomá,"[[['ná', 'stem'], 'obl'], [['ngó', 'stem'], 'obl'], [['go', '1.pot'], ['má', 'stem'], 'v']]","[[['ná', 'stem'], 'obl'], [['ngó', 'stem'], 'obl'], [['go', '1.pot'], ['má', 'stem'], 'v']]",True,1.0
binihkí k'ι rι eskwela,"[[['bi', '3.cpl'], ['nihkí', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['eskwela', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['nih', 'stem'], ['kí', '1.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['eskwela', 'stem'], 'obl']]",False,0.8947368421052632
ná ngó gotsoyι,"[[['ná', 'stem'], 'obl'], [['ngó', 'stem'], 'obl'], [['go', '1.pot'], ['tsoyι', 'stem'], 'v']]","[[['ná', 'stem'], 'obl'], [['ngó', 'stem'], 'obl'], [['go', '1.pot'], ['tsoyι', 'stem'], 'v']]",True,1.0
yóhpá gotsoyι,"[[['yóhpá', 'stem'], 'unkwn'], [['go', '1.pot'], ['tsoyι', 'stem'], 'v']]","[[['yóh', 'stem'], ['pá', 'stem'], 'unkwn'], [['go', '1.pot'], ['tsoyι', 'stem'], 'v']]",False,0.9166666666666666
i pigomáwi,['ERROR'],"[[['i', 'stem'], 'cnj'], [['pi', 'it'], ['go', '1.pot'], ['má', 'stem'], ['wi', 'prag'], 'v']]",False,0.8888888888888888
xo ngúk'ι ndrιmánkhák'ú ndrιmánkhák'ú,"[[['xo', 'stem'], 'cnj'], [[""ngúk'ι"", 'stem'], 'unkwn'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]","[[['xo', 'stem'], 'cnj'], [['ngú', 'stem'], [""k'ι"", 'dem'], 'unkwn'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]",False,0.9117647058823529
despwés xo dónúyι' más más ndrιmámuy triste 'á mängú,"[[['despwés', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['nú', 'stem'], [""yι'"", 'lim'], 'v'], [['más', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], ['muy', 'stem'], 'v'], [['triste', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['mä', '1.pss'], ['ngú', 'stem'], 'n']]","[[['despwés', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['nú', 'stem'], [""yι'"", 'lim'], 'v'], [['más', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], ['muy', 'stem'], 'v'], [['triste', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['mä', '1.pss'], ['ngú', 'stem'], 'n']]",True,1.0
dónú dómuyduro 'á mängú,"[[['dó', '1.cpl'], ['nú', 'stem'], 'v'], [['dó', '1.cpl'], ['muyduro', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['mä', '1.pss'], ['ngú', 'stem'], 'n']]","[[['dó', '1.cpl'], ['nú', 'stem'], 'v'], [['dó', '1.cpl'], ['muy', 'stem'], ['duro', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['mä', '1.pss'], ['ngú', 'stem'], 'n']]",False,0.95
preferigí gopμni gomápεphí,"[[['preferi', 'stem'], ['gí', '1.obj'], 'v'], [['go', '1.pot'], ['pμni', 'stem'], 'v'], [['go', '1.pot'], ['má', 'ctrf'], ['pεphí', 'stem'], 'v']]","[[['preferi', 'stem'], ['gí', '1.obj'], 'v'], [['go', '1.pot'], ['pμni', 'stem'], 'v'], [['go', '1.pot'], ['má', 'ctrf'], ['pεphí', 'stem'], 'v']]",True,1.0
hina xo dópμniyι',"[[['hina', 'stem'], 'neg'], [['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['pμni', 'stem'], [""yι'"", 'lim'], 'v']]","[[['hina', 'stem'], 'neg'], [['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['pμni', 'stem'], [""yι'"", 'lim'], 'v']]",True,1.0
dómápεphíyι'wi,"[[['dó', '1.cpl'], ['má', 'ctrf'], ['pεphí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['dó', '1.cpl'], ['má', 'ctrf'], ['pεphí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
dópμniyι',"[[['dó', '1.cpl'], ['pμni', 'stem'], [""yι'"", 'lim'], 'v']]","[[['dó', '1.cpl'], ['pμni', 'stem'], [""yι'"", 'lim'], 'v']]",True,1.0
dómápεphíyι'wi ke hin díphaltábi ná rι peso ke hin díphaltábi ná rι ngohó ke hin díphaltábi ná rι beinte sentábo,"[[['dó', '1.cpl'], ['má', 'ctrf'], ['pεphí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['ke', 'stem'], 'obl'], [['hin', 'stem'], 'neg'], [['dí', '1.icp'], ['phaltá', 'stem'], ['bi', '3.cpl'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['peso', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['hin', 'stem'], 'neg'], [['dí', '1.icp'], ['phaltá', 'stem'], ['bi', '3.cpl'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ngohó', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['hin', 'stem'], 'neg'], [['dí', '1.icp'], ['phaltá', 'stem'], ['bi', '3.cpl'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['beinte', 'stem'], 'obl'], [['sentá', 'stem'], ['bo', '3.cpl'], 'obl']]","[[['dó', '1.cpl'], ['má', 'ctrf'], ['pεphí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['ke', 'stem'], 'obl'], [['hin', 'stem'], 'neg'], [['dí', '1.icp'], ['phaltá', 'stem'], ['bi', '3.obj'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['peso', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['hin', 'stem'], 'neg'], [['dí', '1.icp'], ['phaltá', 'stem'], ['bi', '3.obj'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ngohó', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['hin', 'stem'], 'neg'], [['dí', '1.icp'], ['phaltá', 'stem'], ['bi', '3.obj'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['beinte', 'stem'], 'obl'], [['sentábo', 'stem'], 'obl']]",False,0.9139784946236559
siempre kompléhtowi,"[[['siempre', 'stem'], 'obl'], [['kompléhto', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['siempre', 'stem'], 'obl'], [['kompléhto', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1.0
pe gohäxthó rιhmí ko rι tsi'úyι',"[[['pe', 'stem'], 'obl'], [['go', '1.pot'], ['häx', 'stem'], ['thó', 'ila'], 'v'], [['rι', 'det'], ['hmí', 'stem'], 'n'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'n'], [['tsi', 'dim'], [""'ú"", 'stem'], [""yι'"", 'lim'], 'unkwn']]","[[['pe', 'stem'], 'obl'], [['go', '1.pot'], ['häx', 'stem'], ['thó', 'ila'], 'v'], [['rι', '3.pss'], ['hmí', 'stem'], 'n'], [['ko', 'stem'], 'obl'], [['rι', '3.pss'], 'n'], [['tsi', 'dim'], [""'ú"", 'stem'], [""yι'"", 'lim'], 'unkwn']]",False,0.8518518518518519
k'ι rι hmí 'á k'ι ndimáháxiyι'wi,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'n'], [['hmí', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [[""k'ι"", 'stem'], 'dem'], [['n', 'psd'], ['di', '3.icp.irr'], ['máháxi', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', '3.pss'], 'n'], [['hmí', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [[""k'ι"", 'stem'], 'dem'], [['n', 'psd'], ['di', '3.icp.irr'], ['má', 'ctrf'], ['háxi', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",False,0.8148148148148148
khámá diníngíyι'wi bihkwa pa uná rι yéma o bihkwa pa ná rι gexu,"[[['khámá', 'stem'], 'cnj'], [['dinín', 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['bi', '3.cpl'], ['hkwa', 'stem'], 'v'], [['pauná', 'stem'], ['rι', 'det'], ['yémao', 'stem'], ['bi', '3.cpl'], ['hkwa', 'stem'], ['pa', 'stem'], ['ná', 'stem'], ['rι', 'det'], ['gexu', 'stem'], 'obl']]","[[['khámá', 'stem'], 'cnj'], [['di', '3.icp.irr'], ['nín', 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['bi', '3.cpl'], ['h', 'lig'], ['kwa', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['uná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['yéma', 'stem'], 'cnj'], [['o', 'stem'], 'conj.adv'], [['bi', '3.cpl'], ['h', 'lig'], ['kwa', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['gexu', 'stem'], 'obl']]",False,0.8235294117647058
diníngígówi núnka xamas la bída,"[[['di', '3.icp.irr'], ['nín', 'stem'], ['gí', '1.obj'], ['gó', '1.enf'], ['wi', 'prag'], 'v'], [['núnka', 'stem'], 'obl'], [['xamas', 'stem'], 'obl'], [['la', 'stem'], 'obl'], [['bída', 'stem'], 'obl']]","[[['di', '3.icp.irr'], ['nín', 'stem'], ['gí', '1.obj'], ['gó', '1.enf'], ['wi', 'prag'], 'v'], [['núnka', 'stem'], 'obl'], [['xamas', 'stem'], 'obl'], [['la', 'stem'], 'obl'], [['bída', 'stem'], 'obl']]",True,1.0
xi al kaso bμ xo dané danúhk'ι k'ι té gohäxyι' xo ge rι tsi salsayι'wi xo nι rι tsi k'äníyι'wi,"[[['xi', '3.prf'], 'obl'], [['al', 'stem'], 'obl'], [['kaso', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['né', 'stem'], 'v'], [['da', '3.pot'], [""núhk'ι"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['té', 'stem'], 'obl'], [['go', '1.pot'], ['häx', 'stem'], [""yι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['ge', 'stem'], 'prt'], [['rι', 'det'], 'det'], [['tsi', 'dim'], 'dim'], [['salsa', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], 'dim'], [[""k'äní"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['xi', 'stem'], 'obl'], [['al', 'stem'], 'obl'], [['kaso', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['né', 'stem'], 'v'], [['da', '3.pot'], ['nú', 'stem'], ['h', 'lig'], [""k'ι"", 'dem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['té', 'stem'], 'obl'], [['go', '1.pot'], ['häx', 'stem'], [""yι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['ge', 'stem'], 'prt'], [['rι', 'det'], 'det'], [['tsi', 'stem'], 'dim'], [['salsa', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'stem'], 'dim'], [[""k'äní"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",False,0.84
rι k'äníyι'wi gok'axiyι'wi,"[[['rι', 'det'], 'det'], [[""k'äní"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [['go', '1.pot'], [""k'axi"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['rι', 'det'], 'det'], [[""k'äní"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [['go', '1.pot'], [""k'axi"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
xo gehña k'ι ndimátsíyι'wik'ι,"[[['xo', 'stem'], 'cnj'], [['gehña', 'stem'], 'cnj'], [[""k'ι"", 'stem'], 'dem'], [['n', 'psd'], ['di', '3.icp.irr'], ['má', 'ctrf'], ['tsí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['gehña', 'stem'], 'cnj'], [[""k'ι"", 'stem'], 'dem'], [['n', 'psd'], ['di', '3.icp.irr'], ['má', 'ctrf'], ['tsí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]",True,1.0
wi xayi xo rι hmí ko rι 'úwi,"[[['wi', 'prag'], 'obl'], [['xayi', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['rι', 'det'], 'det'], [['hmí', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""'ú"", 'stem'], ['wi', 'prag'], 'unkwn']]","[[['wi', 'stem'], 'obl'], [['xayi', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['rι', 'det'], 'det'], [['hmí', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""'ú"", 'stem'], ['wi', 'prag'], 'unkwn']]",False,0.9047619047619048
despwéswi mbikanságí dópεhyι' mehór k'ι dókhá gopμniyι' gomá,"[[['despwéswi', 'stem'], 'unkwn'], [['m', 'med'], ['bi', '3.cpl'], ['kansá', 'stem'], ['gí', '1.obj'], 'v'], [['dó', '1.cpl'], ['pε', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v'], [['mehór', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['dó', '1.cpl'], ['khá', 'stem'], 'v'], [['go', '1.pot'], ['pμni', 'stem'], [""yι'"", 'lim'], 'v'], [['go', '1.pot'], ['má', 'stem'], 'v']]","[[['despwés', 'stem'], ['wi', 'prag'], 'unkwn'], [['m', 'med'], ['bi', '3.cpl'], ['kansá', 'stem'], ['gí', '1.obj'], 'v'], [['dó', '1.cpl'], ['pε', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v'], [['mehór', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['dó', '1.cpl'], ['khá', 'stem'], 'v'], [['go', '1.pot'], ['pμni', 'stem'], [""yι'"", 'lim'], 'v'], [['go', '1.pot'], ['má', 'stem'], 'v']]",False,0.9622641509433962
